year month day load temp load_lag_1 load_lag_2 load_lag_3 load_lag_4 load_lag_5 load_lag_6 load_lag_7 temp_lag_1 temp_lag_2 temp_lag_3 temp_lag_4 temp_lag_5 temp_lag_6 temp_lag_7
2009 Aug 07 8.6125 8.6125 8.39583333333333 13.3708333333333 13.0333333333333 9.86666666666667 10.1333333333333 8.15 4.45 8.39583333333333 13.3708333333333 13.0333333333333 9.86666666666667 10.1333333333333 8.15 4.45
2009 Aug 08 8.64166666666667 8.64166666666667 8.6125 8.39583333333333 13.3708333333333 13.0333333333333 9.86666666666667 10.1333333333333 8.15 8.6125 8.39583333333333 13.3708333333333 13.0333333333333 9.86666666666667 10.1333333333333 8.15
2009 Aug 09 6.2 6.2 8.64166666666667 8.6125 8.39583333333333 13.3708333333333 13.0333333333333 9.86666666666667 10.1333333333333 8.64166666666667 8.6125 8.39583333333333 13.3708333333333 13.0333333333333 9.86666666666667 10.1333333333333
2009 Aug 10 9.54583333333333 9.54583333333333 6.2 8.64166666666667 8.6125 8.39583333333333 13.3708333333333 13.0333333333333 9.86666666666667 6.2 8.64166666666667 8.6125 8.39583333333333 13.3708333333333 13.0333333333333 9.86666666666667
2009 Aug 11 12.8541666666667 12.8541666666667 9.54583333333333 6.2 8.64166666666667 8.6125 8.39583333333333 13.3708333333333 13.0333333333333 9.54583333333333 6.2 8.64166666666667 8.6125 8.39583333333333 13.3708333333333 13.0333333333333
2009 Aug 12 14.2458333333333 14.2458333333333 12.8541666666667 9.54583333333333 6.2 8.64166666666667 8.6125 8.39583333333333 13.3708333333333 12.8541666666667 9.54583333333333 6.2 8.64166666666667 8.6125 8.39583333333333 13.3708333333333
2009 Aug 13 13.2958333333333 13.2958333333333 14.2458333333333 12.8541666666667 9.54583333333333 6.2 8.64166666666667 8.6125 8.39583333333333 14.2458333333333 12.8541666666667 9.54583333333333 6.2 8.64166666666667 8.6125 8.39583333333333
2009 Aug 14 18.725 18.725 13.2958333333333 14.2458333333333 12.8541666666667 9.54583333333333 6.2 8.64166666666667 8.6125 13.2958333333333 14.2458333333333 12.8541666666667 9.54583333333333 6.2 8.64166666666667 8.6125
2009 Aug 15 24.5958333333333 24.5958333333333 18.725 13.2958333333333 14.2458333333333 12.8541666666667 9.54583333333333 6.2 8.64166666666667 18.725 13.2958333333333 14.2458333333333 12.8541666666667 9.54583333333333 6.2 8.64166666666667
2009 Aug 16 11.675 11.675 24.5958333333333 18.725 13.2958333333333 14.2458333333333 12.8541666666667 9.54583333333333 6.2 24.5958333333333 18.725 13.2958333333333 14.2458333333333 12.8541666666667 9.54583333333333 6.2
2009 Aug 17 10.9958333333333 10.9958333333333 11.675 24.5958333333333 18.725 13.2958333333333 14.2458333333333 12.8541666666667 9.54583333333333 11.675 24.5958333333333 18.725 13.2958333333333 14.2458333333333 12.8541666666667 9.54583333333333
2009 Aug 18 10.6666666666667 10.6666666666667 10.9958333333333 11.675 24.5958333333333 18.725 13.2958333333333 14.2458333333333 12.8541666666667 10.9958333333333 11.675 24.5958333333333 18.725 13.2958333333333 14.2458333333333 12.8541666666667
2009 Aug 19 10.4666666666667 10.4666666666667 10.6666666666667 10.9958333333333 11.675 24.5958333333333 18.725 13.2958333333333 14.2458333333333 10.6666666666667 10.9958333333333 11.675 24.5958333333333 18.725 13.2958333333333 14.2458333333333
2009 Aug 20 9.80833333333333 9.80833333333333 10.4666666666667 10.6666666666667 10.9958333333333 11.675 24.5958333333333 18.725 13.2958333333333 10.4666666666667 10.6666666666667 10.9958333333333 11.675 24.5958333333333 18.725 13.2958333333333
2009 Aug 21 8.88333333333333 8.88333333333333 9.80833333333333 10.4666666666667 10.6666666666667 10.9958333333333 11.675 24.5958333333333 18.725 9.80833333333333 10.4666666666667 10.6666666666667 10.9958333333333 11.675 24.5958333333333 18.725
2009 Aug 22 11.6083333333333 11.6083333333333 8.88333333333333 9.80833333333333 10.4666666666667 10.6666666666667 10.9958333333333 11.675 24.5958333333333 8.88333333333333 9.80833333333333 10.4666666666667 10.6666666666667 10.9958333333333 11.675 24.5958333333333
2009 Aug 23 11.6166666666667 11.6166666666667 11.6083333333333 8.88333333333333 9.80833333333333 10.4666666666667 10.6666666666667 10.9958333333333 11.675 11.6083333333333 8.88333333333333 9.80833333333333 10.4666666666667 10.6666666666667 10.9958333333333 11.675
2009 Aug 24 11.8125 11.8125 11.6166666666667 11.6083333333333 8.88333333333333 9.80833333333333 10.4666666666667 10.6666666666667 10.9958333333333 11.6166666666667 11.6083333333333 8.88333333333333 9.80833333333333 10.4666666666667 10.6666666666667 10.9958333333333
2009 Aug 25 16.1166666666667 16.1166666666667 11.8125 11.6166666666667 11.6083333333333 8.88333333333333 9.80833333333333 10.4666666666667 10.6666666666667 11.8125 11.6166666666667 11.6083333333333 8.88333333333333 9.80833333333333 10.4666666666667 10.6666666666667
2009 Aug 26 19.3916666666667 19.3916666666667 16.1166666666667 11.8125 11.6166666666667 11.6083333333333 8.88333333333333 9.80833333333333 10.4666666666667 16.1166666666667 11.8125 11.6166666666667 11.6083333333333 8.88333333333333 9.80833333333333 10.4666666666667
